customer_id,day,predicted_activity
1204026,Day +7,0.0
1204225,Day +1,0.02
1204225,Day +2,0.01
1204225,Day +3,0.0
1204225,Day +4,0.01
1204225,Day +5,0.01
1204225,Day +6,0.01
1204225,Day +7,0.0
1204246,Day +1,0.02
1204246,Day +2,0.01
1204246,Day +3,0.0
1204246,Day +4,0.01
1204246,Day +5,0.01
1204246,Day +6,0.01
1204246,Day +7,0.0
1204446,Day +1,0.02
1204446,Day +2,0.01
1204446,Day +3,0.0
1204446,Day +4,0.01
1204446,Day +5,0.01
1204446,Day +6,0.01
1204446,Day +7,0.0
1204616,Day +1,0.02
1204616,Day +2,0.01
1204616,Day +3,0.0
1204616,Day +4,0.01
1204616,Day +5,0.01
1204616,Day +6,0.01
1204616,Day +7,0.0
1204815,Day +1,0.02
1204815,Day +2,0.01
1204815,Day +3,0.0
1204815,Day +4,0.01
1204815,Day +5,0.01
1204815,Day +6,0.01
1204815,Day +7,0.0
1204941,Day +1,0.02
1204941,Day +2,0.01
1204941,Day +3,0.0
1204941,Day +4,0.01
1204941,Day +5,0.01
1204941,Day +6,0.01
1204941,Day +7,0.0
1205042,Day +1,0.02
1205042,Day +2,0.01
1205042,Day +3,0.0
1205042,Day +4,0.01
1205042,Day +5,0.01
1205042,Day +6,0.0
1205042,Day +7,0.0
1205416,Day +1,0.02
1205416,Day +2,0.01
1205416,Day +3,0.0
1205416,Day +4,0.01
1205416,Day +5,0.01
1205416,Day +6,0.01
1205416,Day +7,0.0
1205723,Day +1,0.02
1205723,Day +2,0.01
1205723,Day +3,0.0
1205723,Day +4,0.01
1205723,Day +5,0.01
1205723,Day +6,0.01
1205723,Day +7,0.0
1206426,Day +1,0.02
1206426,Day +2,0.01
1206426,Day +3,0.0
1206426,Day +4,0.01
1206426,Day +5,0.01
1206426,Day +6,0.01
1206426,Day +7,0.0
1206584,Day +1,0.02
1206584,Day +2,0.01
1206584,Day +3,0.0
1206584,Day +4,0.01
1206584,Day +5,0.01
1206584,Day +6,0.01
1206584,Day +7,0.0
1206956,Day +1,0.02
1206956,Day +2,0.01
1206956,Day +3,0.0
1206956,Day +4,0.01
1206956,Day +5,0.02
1206956,Day +6,0.0
1206956,Day +7,0.0
102072,Day +1,0.02
102072,Day +2,0.01
102072,Day +3,0.0
102072,Day +4,0.01
102072,Day +5,0.01
102072,Day +6,0.01
102072,Day +7,0.0
1207067,Day +1,0.02
1207067,Day +2,0.01
1207067,Day +3,0.0
1207067,Day +4,0.01
1207067,Day +5,0.01
1207067,Day +6,0.01
1207067,Day +7,0.0
1207349,Day +1,0.02
1207349,Day +2,0.01
1207349,Day +3,0.0
1207349,Day +4,0.01
1207349,Day +5,0.01
1207349,Day +6,0.01
1207349,Day +7,0.0
1207371,Day +1,0.02
1207371,Day +2,0.01
1207371,Day +3,0.0
1207371,Day +4,0.01
1207371,Day +5,0.01
1207371,Day +6,0.01
1207371,Day +7,0.0
1207648,Day +1,0.02
1207648,Day +2,0.01
1207648,Day +3,0.0
1207648,Day +4,0.01
1207648,Day +5,0.01
1207648,Day +6,0.01
1207648,Day +7,0.0
120782,Day +1,0.02
120782,Day +2,0.01
120782,Day +3,0.0
120782,Day +4,0.01
120782,Day +5,0.01
120782,Day +6,0.01
120782,Day +7,0.0
1207975,Day +1,0.02
1207975,Day +2,0.01
1207975,Day +3,0.0
1207975,Day +4,0.01
1207975,Day +5,0.01
1207975,Day +6,0.0
1207975,Day +7,0.0
1208162,Day +1,0.02
1208162,Day +2,0.01
1208162,Day +3,0.0
1208162,Day +4,0.01
1208162,Day +5,0.01
1208162,Day +6,0.01
1208162,Day +7,0.0
1208260,Day +1,0.02
1208260,Day +2,0.01
1208260,Day +3,0.0
1208260,Day +4,0.01
1208260,Day +5,0.01
1208260,Day +6,0.01
1208260,Day +7,0.0
1020910,Day +1,0.02
1020910,Day +2,0.01
1020910,Day +3,0.0
1020910,Day +4,0.01
1020910,Day +5,0.01
1020910,Day +6,0.01
1020910,Day +7,0.0
1020923,Day +1,0.02
1020923,Day +2,0.01
1020923,Day +3,0.0
1020923,Day +4,0.01
1020923,Day +5,0.01
1020923,Day +6,0.01
1020923,Day +7,0.0
1208940,Day +1,0.02
1208940,Day +2,0.01
1208940,Day +3,0.0
1208940,Day +4,0.01
1208940,Day +5,0.01
1208940,Day +6,0.01
1208940,Day +7,0.0
1209131,Day +1,0.02
1209131,Day +2,0.01
1209131,Day +3,0.0
1209131,Day +4,0.01
1209131,Day +5,0.01
1209131,Day +6,0.01
1209131,Day +7,0.0
1209441,Day +1,0.02
1209441,Day +2,0.01
1209441,Day +3,0.0
1209441,Day +4,0.01
1209441,Day +5,0.01
1209441,Day +6,0.01
1209441,Day +7,0.0
1209625,Day +1,0.02
1209625,Day +2,0.01
1209625,Day +3,0.0
1209625,Day +4,0.01
1209625,Day +5,0.01
1209625,Day +6,0.01
1209625,Day +7,0.0
1020966,Day +1,0.02
1020966,Day +2,0.01
1020966,Day +3,0.0
1020966,Day +4,0.01
1020966,Day +5,0.01
1020966,Day +6,0.01
1020966,Day +7,0.0
1209894,Day +1,0.02
1209894,Day +2,0.01
1209894,Day +3,0.0
1209894,Day +4,0.01
1209894,Day +5,0.01
1209894,Day +6,0.01
1209894,Day +7,0.0
1209999,Day +1,0.02
1209999,Day +2,0.01
1209999,Day +3,0.0
1209999,Day +4,0.01
1209999,Day +5,0.01
1209999,Day +6,0.01
1209999,Day +7,0.0
1210374,Day +1,0.02
1210374,Day +2,0.01
1210374,Day +3,0.0
1210374,Day +4,0.01
1210374,Day +5,0.01
1210374,Day +6,0.01
1210374,Day +7,0.0
102114,Day +1,0.02
102114,Day +2,0.01
102114,Day +3,0.0
102114,Day +4,0.01
102114,Day +5,0.01
102114,Day +6,0.01
102114,Day +7,0.0
1211507,Day +1,0.02
1211507,Day +2,0.01
1211507,Day +3,0.0
1211507,Day +4,0.01
1211507,Day +5,0.01
1211507,Day +6,0.01
1211507,Day +7,0.0
1211732,Day +1,0.02
1211732,Day +2,0.01
1211732,Day +3,0.0
1211732,Day +4,0.01
1211732,Day +5,0.01
1211732,Day +6,0.01
1211732,Day +7,0.0
1211753,Day +1,0.02
1211753,Day +2,0.01
1211753,Day +3,0.0
1211753,Day +4,0.01
1211753,Day +5,0.01
1211753,Day +6,0.01
1211753,Day +7,0.0
1212021,Day +1,0.02
1212021,Day +2,0.01
1212021,Day +3,0.0
1212021,Day +4,0.01
1212021,Day +5,0.01
1212021,Day +6,0.01
1212021,Day +7,0.0
1212179,Day +1,0.02
1212179,Day +2,0.01
1212179,Day +3,0.0
1212179,Day +4,0.01
1212179,Day +5,0.01
1212179,Day +6,0.01
1212179,Day +7,0.0
1212288,Day +1,0.02
1212288,Day +2,0.01
1212288,Day +3,0.0
1212288,Day +4,0.01
1212288,Day +5,0.01
1212288,Day +6,0.01
1212288,Day +7,0.0
1021253,Day +1,0.02
1021253,Day +2,0.01
1021253,Day +3,0.0
1021253,Day +4,0.01
1021253,Day +5,0.01
1021253,Day +6,0.01
1021253,Day +7,0.0
1212627,Day +1,0.02
1212627,Day +2,0.01
1212627,Day +3,0.0
1212627,Day +4,0.01
1212627,Day +5,0.01
1212627,Day +6,0.01
1212627,Day +7,0.0
1213054,Day +1,0.02
1213054,Day +2,0.01
1213054,Day +3,0.0
1213054,Day +4,0.01
1213054,Day +5,0.01
1213054,Day +6,0.01
1213054,Day +7,0.0
1213076,Day +1,0.02
1213076,Day +2,0.01
1213076,Day +3,0.0
1213076,Day +4,0.01
1213076,Day +5,0.01
1213076,Day +6,0.01
1213076,Day +7,0.0
1213170,Day +1,0.02
1213170,Day +2,0.01
1213170,Day +3,0.0
1213170,Day +4,0.01
1213170,Day +5,0.01
1213170,Day +6,0.01
1213170,Day +7,0.0
1213301,Day +1,0.02
1213301,Day +2,0.01
1213301,Day +3,0.0
1213301,Day +4,0.01
1213301,Day +5,0.01
1213301,Day +6,0.01
1213301,Day +7,0.0
1213429,Day +1,0.02
1213429,Day +2,0.01
1213429,Day +3,0.0
1213429,Day +4,0.01
1213429,Day +5,0.01
1213429,Day +6,0.01
1213429,Day +7,0.0
1213448,Day +1,0.02
1213448,Day +2,0.01
1213448,Day +3,0.0
1213448,Day +4,0.01
1213448,Day +5,0.01
1213448,Day +6,0.01
1213448,Day +7,0.0
1213560,Day +1,0.02
1213560,Day +2,0.01
1213560,Day +3,0.0
1213560,Day +4,0.01
1213560,Day +5,0.01
1213560,Day +6,0.01
1213560,Day +7,0.0
1213580,Day +1,0.02
1213580,Day +2,0.01
1213580,Day +3,0.0
1213580,Day +4,0.01
1213580,Day +5,0.01
1213580,Day +6,0.01
1213580,Day +7,0.0
1213665,Day +1,0.02
1213665,Day +2,0.01
1213665,Day +3,0.0
1213665,Day +4,0.01
1213665,Day +5,0.01
1213665,Day +6,0.01
1213665,Day +7,0.0
1213870,Day +1,0.02
1213870,Day +2,0.01
1213870,Day +3,0.0
1213870,Day +4,0.01
1213870,Day +5,0.01
1213870,Day +6,0.01
1213870,Day +7,0.0
1213893,Day +1,0.02
1213893,Day +2,0.01
1213893,Day +3,0.0
1213893,Day +4,0.01
1213893,Day +5,0.01
1213893,Day +6,0.01
1213893,Day +7,0.0
1214002,Day +1,0.02
1214002,Day +2,0.01
1214002,Day +3,0.0
1214002,Day +4,0.01
1214002,Day +5,0.01
1214002,Day +6,0.01
1214002,Day +7,0.0
1214122,Day +1,0.02
1214122,Day +2,0.01
1214122,Day +3,0.0
1214122,Day +4,0.01
1214122,Day +5,0.01
1214122,Day +6,0.01
1214122,Day +7,0.0
1214475,Day +1,0.02
1214475,Day +2,0.01
1214475,Day +3,0.0
1214475,Day +4,0.01
1214475,Day +5,0.01
1214475,Day +6,0.01
1214475,Day +7,0.0
1214585,Day +1,0.02
1214585,Day +2,0.01
1214585,Day +3,0.0
1214585,Day +4,0.01
1214585,Day +5,0.01
1214585,Day +6,0.01
1214585,Day +7,0.0
1214701,Day +1,0.02
1214701,Day +2,0.01
1214701,Day +3,0.0
1214701,Day +4,0.01
1214701,Day +5,0.01
1214701,Day +6,0.0
1214701,Day +7,0.0
1214947,Day +1,0.02
1214947,Day +2,0.01
1214947,Day +3,0.0
1214947,Day +4,0.01
1214947,Day +5,0.01
1214947,Day +6,0.01
1214947,Day +7,0.0
1215208,Day +1,0.02
1215208,Day +2,0.01
1215208,Day +3,0.0
1215208,Day +4,0.01
1215208,Day +5,0.01
1215208,Day +6,0.01
1215208,Day +7,0.0
1002156,Day +1,0.02
1002156,Day +2,0.01
1002156,Day +3,0.0
1002156,Day +4,0.01
1002156,Day +5,0.01
1002156,Day +6,0.01
1002156,Day +7,0.0
1021604,Day +1,0.02
1021604,Day +2,0.01
1021604,Day +3,0.0
1021604,Day +4,0.01
1021604,Day +5,0.01
1021604,Day +6,0.01
1021604,Day +7,0.0
1216803,Day +1,0.02
1216803,Day +2,0.01
1216803,Day +3,0.0
1216803,Day +4,0.01
1216803,Day +5,0.01
1216803,Day +6,0.01
1216803,Day +7,0.0
1216897,Day +1,0.03
1216897,Day +2,0.01
1216897,Day +3,0.0
1216897,Day +4,0.01
1216897,Day +5,0.01
1216897,Day +6,0.0
1216897,Day +7,0.0
1216983,Day +1,0.02
1216983,Day +2,0.01
1216983,Day +3,0.0
1216983,Day +4,0.01
1216983,Day +5,0.01
1216983,Day +6,0.01
1216983,Day +7,0.0
1217017,Day +1,0.02
1217017,Day +2,0.01
1217017,Day +3,0.0
1217017,Day +4,0.01
1217017,Day +5,0.01
1217017,Day +6,0.0
1217017,Day +7,0.0
1217065,Day +1,0.02
1217065,Day +2,0.01
1217065,Day +3,0.0
1217065,Day +4,0.01
1217065,Day +5,0.01
1217065,Day +6,0.01
1217065,Day +7,0.0
1217695,Day +1,0.02
1217695,Day +2,0.01
1217695,Day +3,0.0
1217695,Day +4,0.01
1217695,Day +5,0.01
1217695,Day +6,0.01
1217695,Day +7,0.0
1021820,Day +1,0.02
1021820,Day +2,0.01
1021820,Day +3,0.0
1021820,Day +4,0.01
1021820,Day +5,0.01
1021820,Day +6,0.01
1021820,Day +7,0.0
1218567,Day +1,0.02
1218567,Day +2,0.01
1218567,Day +3,0.0
1218567,Day +4,0.01
1218567,Day +5,0.01
1218567,Day +6,0.01
1218567,Day +7,0.0
1219673,Day +1,0.02
1219673,Day +2,0.01
1219673,Day +3,0.0
1219673,Day +4,0.01
1219673,Day +5,0.01
1219673,Day +6,0.01
1219673,Day +7,0.0
1219921,Day +1,0.02
1219921,Day +2,0.01
1219921,Day +3,0.0
1219921,Day +4,0.01
1219921,Day +5,0.01
1219921,Day +6,0.01
1219921,Day +7,0.0
1220101,Day +1,0.02
1220101,Day +2,0.01
1220101,Day +3,0.0
1220101,Day +4,0.01
1220101,Day +5,0.01
1220101,Day +6,0.01
1220101,Day +7,0.0
1022209,Day +1,0.02
1022209,Day +2,0.01
1022209,Day +3,0.0
1022209,Day +4,0.01
1022209,Day +5,0.01
1022209,Day +6,0.01
1022209,Day +7,0.0
1221456,Day +1,0.02
1221456,Day +2,0.01
1221456,Day +3,0.0
1221456,Day +4,0.01
1221456,Day +5,0.01
1221456,Day +6,0.01
1221456,Day +7,0.0
1221669,Day +1,0.02
1221669,Day +2,0.01
1221669,Day +3,0.0
1221669,Day +4,0.01
1221669,Day +5,0.01
1221669,Day +6,0.01
1221669,Day +7,0.0
1221730,Day +1,0.02
1221730,Day +2,0.01
1221730,Day +3,0.0
1221730,Day +4,0.01
1221730,Day +5,0.01
1221730,Day +6,0.01
1221730,Day +7,0.0
1221855,Day +1,0.02
1221855,Day +2,0.01
1221855,Day +3,0.0
1221855,Day +4,0.01
1221855,Day +5,0.01
1221855,Day +6,0.01
1221855,Day +7,0.0
1222074,Day +1,0.02
1222074,Day +2,0.01
1222074,Day +3,0.0
1222074,Day +4,0.01
1222074,Day +5,0.01
1222074,Day +6,0.01
1222074,Day +7,0.0
1222141,Day +1,0.02
1222141,Day +2,0.01
1222141,Day +3,0.0
1222141,Day +4,0.01
1222141,Day +5,0.01
1222141,Day +6,0.01
1222141,Day +7,0.0
1222157,Day +1,0.02
1222157,Day +2,0.01
1222157,Day +3,0.0
1222157,Day +4,0.01
1222157,Day +5,0.01
1222157,Day +6,0.01
1222157,Day +7,0.0
1222447,Day +1,0.02
1222447,Day +2,0.01
1222447,Day +3,0.0
1222447,Day +4,0.01
1222447,Day +5,0.01
1222447,Day +6,0.01
1222447,Day +7,0.0
1223113,Day +1,0.02
1223113,Day +2,0.01
1223113,Day +3,0.0
1223113,Day +4,0.01
1223113,Day +5,0.01
1223113,Day +6,0.01
1223113,Day +7,0.0
1022387,Day +1,0.02
1022387,Day +2,0.01
1022387,Day +3,0.0
1022387,Day +4,0.01
1022387,Day +5,0.01
1022387,Day +6,0.01
1022387,Day +7,0.0
1223336,Day +1,0.02
1223336,Day +2,0.01
1223336,Day +3,0.0
1223336,Day +4,0.01
1223336,Day +5,0.01
1223336,Day +6,0.01
1223336,Day +7,0.0
1224202,Day +1,0.02
1224202,Day +2,0.01
1224202,Day +3,0.0
1224202,Day +4,0.01
1224202,Day +5,0.01
1224202,Day +6,0.01
1224202,Day +7,0.0
1224307,Day +1,0.02
1224307,Day +2,0.01
1224307,Day +3,0.0
1224307,Day +4,0.01
1224307,Day +5,0.01
1224307,Day +6,0.01
1224307,Day +7,0.0
1224537,Day +1,0.02
1224537,Day +2,0.01
1224537,Day +3,0.0
1224537,Day +4,0.01
1224537,Day +5,0.01
1224537,Day +6,0.01
1224537,Day +7,0.0
1002325,Day +1,0.02
1002325,Day +2,0.01
1002325,Day +3,0.0
1002325,Day +4,0.01
1002325,Day +5,0.01
1002325,Day +6,0.01
1002325,Day +7,0.0
1022514,Day +1,0.02
1022514,Day +2,0.01
1022514,Day +3,0.0
1022514,Day +4,0.01
1022514,Day +5,0.01
1022514,Day +6,0.01
1022514,Day +7,0.0
1225919,Day +1,0.02
1225919,Day +2,0.01
1225919,Day +3,0.0
1225919,Day +4,0.01
1225919,Day +5,0.01
1225919,Day +6,0.01
1225919,Day +7,0.0
1225923,Day +1,0.02
1225923,Day +2,0.01
1225923,Day +3,0.0
1225923,Day +4,0.01
1225923,Day +5,0.01
1225923,Day +6,0.01
1225923,Day +7,0.0
122620,Day +1,0.02
122620,Day +2,0.01
122620,Day +3,0.0
122620,Day +4,0.01
122620,Day +5,0.01
122620,Day +6,0.01
122620,Day +7,0.0
1226372,Day +1,0.02
1226372,Day +2,0.01
1226372,Day +3,0.0
1226372,Day +4,0.01
1226372,Day +5,0.01
1226372,Day +6,0.01
1226372,Day +7,0.0
1226489,Day +1,0.02
1226489,Day +2,0.01
1226489,Day +3,0.0
1226489,Day +4,0.01
1226489,Day +5,0.01
1226489,Day +6,0.01
1226489,Day +7,0.0
1226738,Day +1,0.02
1226738,Day +2,0.01
1226738,Day +3,0.0
1226738,Day +4,0.01
1226738,Day +5,0.01
1226738,Day +6,0.01
1226738,Day +7,0.0
1226853,Day +1,0.02
1226853,Day +2,0.01
1226853,Day +3,0.0
1226853,Day +4,0.01
1226853,Day +5,0.01
1226853,Day +6,0.01
1226853,Day +7,0.0
1227092,Day +1,0.02
1227092,Day +2,0.01
1227092,Day +3,0.0
1227092,Day +4,0.01
1227092,Day +5,0.01
1227092,Day +6,0.01
1227092,Day +7,0.0
1227657,Day +1,0.02
1227657,Day +2,0.01
1227657,Day +3,0.0
1227657,Day +4,0.01
1227657,Day +5,0.01
1227657,Day +6,0.01
1227657,Day +7,0.0
1227659,Day +1,0.02
1227659,Day +2,0.01
1227659,Day +3,0.0
1227659,Day +4,0.01
1227659,Day +5,0.01
1227659,Day +6,0.01
1227659,Day +7,0.0
1022821,Day +1,0.02
1022821,Day +2,0.01
1022821,Day +3,0.0
1022821,Day +4,0.01
1022821,Day +5,0.01
1022821,Day +6,0.01
1022821,Day +7,0.0
1227897,Day +1,0.02
1227897,Day +2,0.01
1227897,Day +3,0.0
1227897,Day +4,0.01
1227897,Day +5,0.01
1227897,Day +6,0.01
1227897,Day +7,0.0
1227978,Day +1,0.02
1227978,Day +2,0.01
1227978,Day +3,0.0
1227978,Day +4,0.01
1227978,Day +5,0.01
1227978,Day +6,0.01
1227978,Day +7,0.0
1228300,Day +1,0.02
1228300,Day +2,0.01
1228300,Day +3,0.0
1228300,Day +4,0.01
1228300,Day +5,0.01
1228300,Day +6,0.01
1228300,Day +7,0.0
1228406,Day +1,0.02
1228406,Day +2,0.01
1228406,Day +3,0.0
1228406,Day +4,0.01
1228406,Day +5,0.01
1228406,Day +6,0.01
1228406,Day +7,0.0
1228673,Day +1,0.02
1228673,Day +2,0.01
1228673,Day +3,0.0
1228673,Day +4,0.01
1228673,Day +5,0.01
1228673,Day +6,0.01
1228673,Day +7,0.0
1228835,Day +1,0.02
1228835,Day +2,0.01
1228835,Day +3,0.0
1228835,Day +4,0.01
1228835,Day +5,0.01
1228835,Day +6,0.01
1228835,Day +7,0.0
1228848,Day +1,0.02
1228848,Day +2,0.01
1228848,Day +3,0.0
1228848,Day +4,0.01
1228848,Day +5,0.01
1228848,Day +6,0.01
1228848,Day +7,0.0
1228873,Day +1,0.02
1228873,Day +2,0.01
1228873,Day +3,0.0
1228873,Day +4,0.01
1228873,Day +5,0.01
1228873,Day +6,0.01
1228873,Day +7,0.0
1229147,Day +1,0.02
1229147,Day +2,0.01
1229147,Day +3,0.0
1229147,Day +4,0.01
1229147,Day +5,0.01
1229147,Day +6,0.01
1229147,Day +7,0.0
1229294,Day +1,0.02
1229294,Day +2,0.01
1229294,Day +3,0.0
1229294,Day +4,0.01
1229294,Day +5,0.01
1229294,Day +6,0.01
1229294,Day +7,0.0
1229577,Day +1,0.02
1229577,Day +2,0.01
1229577,Day +3,0.0
1229577,Day +4,0.01
1229577,Day +5,0.01
1229577,Day +6,0.01
1229577,Day +7,0.0
1229755,Day +1,0.02
1229755,Day +2,0.01
1229755,Day +3,0.0
1229755,Day +4,0.01
1229755,Day +5,0.01
1229755,Day +6,0.01
1229755,Day +7,0.0
1229891,Day +1,0.02
1229891,Day +2,0.01
1229891,Day +3,0.0
1229891,Day +4,0.01
1229891,Day +5,0.01
1229891,Day +6,0.01
1229891,Day +7,0.0
1230007,Day +1,0.02
1230007,Day +2,0.01
1230007,Day +3,0.0
1230007,Day +4,0.01
1230007,Day +5,0.01
1230007,Day +6,0.01
1230007,Day +7,0.0
1230144,Day +1,0.02
1230144,Day +2,0.01
1230144,Day +3,0.0
1230144,Day +4,0.01
1230144,Day +5,0.01
1230144,Day +6,0.01
1230144,Day +7,0.0
1230370,Day +1,0.02
1230370,Day +2,0.01
1230370,Day +3,0.0
1230370,Day +4,0.01
1230370,Day +5,0.01
1230370,Day +6,0.01
1230370,Day +7,0.0
1230531,Day +1,0.02
1230531,Day +2,0.01
1230531,Day +3,0.0
1230531,Day +4,0.01
1230531,Day +5,0.01
1230531,Day +6,0.01
1230531,Day +7,0.0
123067,Day +1,0.02
123067,Day +2,0.01
123067,Day +3,0.0
123067,Day +4,0.01
123067,Day +5,0.01
123067,Day +6,0.01
123067,Day +7,0.0
1230829,Day +1,0.02
1230829,Day +2,0.01
1230829,Day +3,0.0
1230829,Day +4,0.01
1230829,Day +5,0.01
1230829,Day +6,0.01
1230829,Day +7,0.0
1230858,Day +1,0.02
1230858,Day +2,0.01
1230858,Day +3,0.0
1230858,Day +4,0.01
1230858,Day +5,0.01
1230858,Day +6,0.01
1230858,Day +7,0.0
1231052,Day +1,0.02
1231052,Day +2,0.01
1231052,Day +3,0.0
1231052,Day +4,0.01
1231052,Day +5,0.01
1231052,Day +6,0.01
1231052,Day +7,0.0
1231482,Day +1,0.02
1231482,Day +2,0.01
1231482,Day +3,0.0
1231482,Day +4,0.01
1231482,Day +5,0.01
1231482,Day +6,0.01
1231482,Day +7,0.0
1231903,Day +1,0.02
1231903,Day +2,0.01
1231903,Day +3,0.0
1231903,Day +4,0.01
1231903,Day +5,0.01
1231903,Day +6,0.01
1231903,Day +7,0.0
123211,Day +1,0.02
123211,Day +2,0.01
123211,Day +3,0.0
123211,Day +4,0.01
123211,Day +5,0.01
123211,Day +6,0.01
123211,Day +7,0.0
1232428,Day +1,0.02
1232428,Day +2,0.01
1232428,Day +3,0.0
1232428,Day +4,0.01
1232428,Day +5,0.01
1232428,Day +6,0.01
1232428,Day +7,0.0
1232483,Day +1,0.02
1232483,Day +2,0.01
1232483,Day +3,0.0
1232483,Day +4,0.01
1232483,Day +5,0.01
1232483,Day +6,0.01
1232483,Day +7,0.0
1232985,Day +1,0.02
1232985,Day +2,0.01
1232985,Day +3,0.0
1232985,Day +4,0.01
1232985,Day +5,0.01
1232985,Day +6,0.01
1232985,Day +7,0.0
1233482,Day +1,0.02
1233482,Day +2,0.01
1233482,Day +3,0.0
1233482,Day +4,0.01
1233482,Day +5,0.01
1233482,Day +6,0.01
1233482,Day +7,0.0
123374,Day +1,0.02
123374,Day +2,0.01
123374,Day +3,0.0
123374,Day +4,0.01
123374,Day +5,0.01
123374,Day +6,0.01
123374,Day +7,0.0
1233845,Day +1,0.02
1233845,Day +2,0.01
1233845,Day +3,0.0
1233845,Day +4,0.01
1233845,Day +5,0.01
1233845,Day +6,0.01
1233845,Day +7,0.0
1234387,Day +1,0.02
1234387,Day +2,0.01
1234387,Day +3,0.0
1234387,Day +4,0.01
1234387,Day +5,0.01
1234387,Day +6,0.01
1234387,Day +7,0.0
1234423,Day +1,0.02
1234423,Day +2,0.01
1234423,Day +3,0.0
1234423,Day +4,0.01
1234423,Day +5,0.01
1234423,Day +6,0.01
1234423,Day +7,0.0
1234991,Day +1,0.02
1234991,Day +2,0.01
1234991,Day +3,0.0
1234991,Day +4,0.01
1234991,Day +5,0.01
1234991,Day +6,0.01
1234991,Day +7,0.0
1235049,Day +1,0.02
1235049,Day +2,0.01
1235049,Day +3,0.0
1235049,Day +4,0.01
1235049,Day +5,0.01
1235049,Day +6,0.01
1235049,Day +7,0.0
1235310,Day +1,0.02
1235310,Day +2,0.01
1235310,Day +3,0.0
1235310,Day +4,0.01
1235310,Day +5,0.01
1235310,Day +6,0.01
1235310,Day +7,0.0
1235471,Day +1,0.02
1235471,Day +2,0.01
1235471,Day +3,0.0
1235471,Day +4,0.01
1235471,Day +5,0.01
1235471,Day +6,0.01
1235471,Day +7,0.0
1235473,Day +1,0.02
1235473,Day +2,0.01
1235473,Day +3,0.0
1235473,Day +4,0.01
1235473,Day +5,0.01
1235473,Day +6,0.01
1235473,Day +7,0.0
1236024,Day +1,0.02
1236024,Day +2,0.01
1236024,Day +3,0.0
1236024,Day +4,0.01
1236024,Day +5,0.01
1236024,Day +6,0.01
1236024,Day +7,0.0
1236095,Day +1,0.02
1236095,Day +2,0.01
1236095,Day +3,0.0
1236095,Day +4,0.01
1236095,Day +5,0.01
1236095,Day +6,0.01
1236095,Day +7,0.0
1237084,Day +1,0.02
1237084,Day +2,0.01
1237084,Day +3,0.0
1237084,Day +4,0.01
1237084,Day +5,0.01
1237084,Day +6,0.01
1237084,Day +7,0.0
1023839,Day +1,0.02
1023839,Day +2,0.01
1023839,Day +3,0.0
1023839,Day +4,0.01
1023839,Day +5,0.01
1023839,Day +6,0.01
1023839,Day +7,0.0
1237598,Day +1,0.01
1237598,Day +2,0.01
1237598,Day +3,0.03
1237598,Day +4,0.02
1237598,Day +5,0.02
1237598,Day +6,0.02
1237598,Day +7,0.01
1237673,Day +1,0.01
1237673,Day +2,0.01
1237673,Day +3,0.03
1237673,Day +4,0.02
1237673,Day +5,0.02
1237673,Day +6,0.02
1237673,Day +7,0.01
1238001,Day +1,0.01
1238001,Day +2,0.01
1238001,Day +3,0.03
1238001,Day +4,0.02
1238001,Day +5,0.02
1238001,Day +6,0.02
1238001,Day +7,0.01
1238072,Day +1,0.01
1238072,Day +2,0.01
1238072,Day +3,0.03
1238072,Day +4,0.02
1238072,Day +5,0.02
1238072,Day +6,0.02
1238072,Day +7,0.01
1238404,Day +1,0.01
1238404,Day +2,0.01
1238404,Day +3,0.03
1238404,Day +4,0.02
1238404,Day +5,0.02
1238404,Day +6,0.02
1238404,Day +7,0.01
1238433,Day +1,0.01
1238433,Day +2,0.01
1238433,Day +3,0.03
1238433,Day +4,0.02
1238433,Day +5,0.02
1238433,Day +6,0.02
1238433,Day +7,0.01
1238489,Day +1,0.01
1238489,Day +2,0.01
1238489,Day +3,0.03
1238489,Day +4,0.02
1238489,Day +5,0.02
1238489,Day +6,0.02
1238489,Day +7,0.01
1239121,Day +1,0.01
1239121,Day +2,0.01
1239121,Day +3,0.03
1239121,Day +4,0.02
1239121,Day +5,0.02
1239121,Day +6,0.02
1239121,Day +7,0.01
1239382,Day +1,0.01
1239382,Day +2,0.01
1239382,Day +3,0.03
1239382,Day +4,0.02
1239382,Day +5,0.02
1239382,Day +6,0.02
1239382,Day +7,0.01
1239393,Day +1,0.01
1239393,Day +2,0.01
1239393,Day +3,0.03
1239393,Day +4,0.02
1239393,Day +5,0.02
1239393,Day +6,0.02
1239393,Day +7,0.01
1239472,Day +1,0.01
1239472,Day +2,0.01
1239472,Day +3,0.03
1239472,Day +4,0.02
1239472,Day +5,0.02
1239472,Day +6,0.02
1239472,Day +7,0.01
1239474,Day +1,0.01
1239474,Day +2,0.01
1239474,Day +3,0.03
1239474,Day +4,0.02
1239474,Day +5,0.02
1239474,Day +6,0.02
1239474,Day +7,0.01
1239937,Day +1,0.02
1239937,Day +2,0.01
1239937,Day +3,0.0
1239937,Day +4,0.01
1239937,Day +5,0.01
1239937,Day +6,0.01
1239937,Day +7,0.0
1240025,Day +1,0.02
1240025,Day +2,0.01
1240025,Day +3,0.0
1240025,Day +4,0.01
1240025,Day +5,0.01
1240025,Day +6,0.01
1240025,Day +7,0.0
